pw2_allow_import,id_product,price,weight,ean13,upc,reference,available_now,available_later,name,description,description_short,images,condition,id_manufacturer,id_supplier,id_category_default,id_shop_default,minimal_quantity,additional_shipping_cost,wholesale_price,on_sale,online_only,unity,unit_price_ratio,ecotax,supplier_reference,location,width,height,depth,link_rewrite,meta_description,meta_keywords,meta_title,quantity_discount,customizable,uploadable_files,text_fields,active,redirect_type,id_product_redirected,available_for_order,available_date,show_price,indexed,visibility,date_add,date_upd,id_tax_rules_group,advanced_stock_management,cache_is_pack,cache_has_attachments,is_virtual,cache_default_attribute,pack_stock_type,price_without_reduction,price_netto,price_without_reduction_netto
1,559,50650,0.000000,,,"LDP 6078-16",,,"Подвесная люстра Lumina Deco Follio LDP 6078-16","<p><span>Подвесная люстра модели FOLLIO вобрала в себя все изящество и утонченность классических люстр прошлого столетия. Однако, стоит присмотреться, прежде, чем заметить в ней веяния современных решений. Общий дизайн конструкции навеян стилем «Лофт», который сейчас считается достаточно прогрессивным и смелым. Это видно по причудливо изогнутым металлическим рожкам и нежным, свисающим с них кристаллам хрусталя. Люстра вмещает в себя 10 миниатюрных светодиодных свечей, с номинальной мощностью в 40Вт, которые восставлены на прозрачные стеклянные подложки.<span>  </span></span></p>","<p>Лаконичные маленькие светильники в виде горящих свечей на витых подставках из хромированного металла как бы ненавязчиво предлагают Вам окунуться в мир эстетического удовольствия, где нет мечта кричащей роскоши, а совершенное исполнение и выверенный стиль говорят сами за себя.</p>",https://luminadecoshop.ru/5684/image.jpg||https://luminadecoshop.ru/4171/image.jpg||https://luminadecoshop.ru/4172/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-khrustalnaya-loft-khrom-follio-w16,,,"ПОДВЕСНАЯ ЛЮСТРА ХРУСТАЛЬНАЯ ЛОФТ ХРОМ FOLLIO W16",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2018-11-19 22:22:56","2020-07-30 21:53:57",0,0,0,0,0,0,3,50650,50650,50650
1,734,24900,0.000000,,,"LDP 6037-6 BK+GD",,,"Подвесной светильник Lumina Deco Romina LDP 6037-6 BK+GD",,,https://luminadecoshop.ru/6012/image.jpg||https://luminadecoshop.ru/6011/image.jpg||https://luminadecoshop.ru/6008/image.jpg||https://luminadecoshop.ru/6009/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-bkgd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 13:41:51","2020-07-30 21:53:57",0,0,0,0,0,0,3,24900,24900,24900
1,735,24900,0.000000,,,"LDP 6037-6 WT+BK",,,"Подвесной светильник Lumina Deco Romina LDP 6037-6 WT+BK",,,https://luminadecoshop.ru/6013/image.jpg||https://luminadecoshop.ru/6016/image.jpg||https://luminadecoshop.ru/6014/image.jpg||https://luminadecoshop.ru/6015/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-wtbk,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 13:52:15","2020-07-30 21:53:57",0,0,0,0,0,0,3,24900,24900,24900
1,736,13650,0.000000,,,"LDP 6034-6 BK",,,"Подвесной светильник Lumina Deco Ceredo LDP 6034-6 BK",,,https://luminadecoshop.ru/6021/image.jpg||https://luminadecoshop.ru/6020/image.jpg||https://luminadecoshop.ru/6018/image.jpg||https://luminadecoshop.ru/6017/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-ceredo-ldp-6034-6-bk,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 14:00:07","2020-07-30 21:53:57",0,0,0,0,0,0,3,13650,13650,13650
1,737,32400,0.000000,,,"LDP 6033-25 GD",,,"Подвесная люстра Lumina Deco Marsiada LDP 6033-25 GD",,,https://luminadecoshop.ru/6023/image.jpg||https://luminadecoshop.ru/6028/image.jpg||https://luminadecoshop.ru/6027/image.jpg||https://luminadecoshop.ru/6026/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-marsiada-ldp-6033-25-gd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 14:06:38","2020-07-30 21:53:57",0,0,0,0,0,0,3,32400,32400,32400
1,738,32400,0.000000,,,"LDP 6033-25 CHR",,,"Подвесная люстра Lumina Deco Marsiada LDP 6033-25 CHR",,,https://luminadecoshop.ru/6029/image.jpg||https://luminadecoshop.ru/6032/image.jpg||https://luminadecoshop.ru/6030/image.jpg||https://luminadecoshop.ru/6031/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-marsiada-ldp-6033-25-chr,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 14:14:24","2020-07-30 21:53:57",0,0,0,0,0,0,3,32400,32400,32400
1,739,58700,0.000000,,,"LDP 1224-8 CHR",,,"Подвесной светильник Lumina Deco Vigatto LDP 1224-8 CHR",,,https://luminadecoshop.ru/6035/image.jpg||https://luminadecoshop.ru/6036/image.jpg||https://luminadecoshop.ru/6033/image.jpg||https://luminadecoshop.ru/6034/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-vigatto-ldp-1224-8-chr,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 18:39:07","2020-07-30 21:53:57",0,0,0,0,0,0,3,58700,58700,58700
1,740,37400,0.000000,,,"LDP 1224-4 CHR",,,"Подвесной светильник Lumina Deco Vigatto LDP 1224-4 CHR",,,https://luminadecoshop.ru/6039/image.jpg||https://luminadecoshop.ru/6037/image.jpg||https://luminadecoshop.ru/6038/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-vigatto-ldp-1224-4-chr,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 18:46:03","2020-07-30 21:53:57",0,0,0,0,0,0,3,37400,37400,37400
1,741,49900,0.000000,,,"LDP 8014-3+3 BK+AK",,,"Подвесной светильник Lumina Deco Modesco LDP 8014-3+3 BK+AK",,,https://luminadecoshop.ru/6041/image.jpg||https://luminadecoshop.ru/6042/image.jpg||https://luminadecoshop.ru/6040/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-modesco-ldp-8014-33,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 18:50:40","2020-07-30 21:53:57",0,0,0,0,0,0,3,49900,49900,49900
1,742,73700,0.000000,,,"LDP 1223-8 CHR",,,"Подвесной светильник Lumina Deco Quadrato LDP 1223-8 CHR",,,https://luminadecoshop.ru/6045/image.jpg||https://luminadecoshop.ru/6046/image.jpg||https://luminadecoshop.ru/6044/image.jpg||https://luminadecoshop.ru/6043/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-quadrato-ldp-1223-8-chr,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 19:04:19","2020-07-30 21:53:57",0,0,0,0,0,0,3,73700,73700,73700
1,743,41200,0.000000,,,"LDP 1223-4 CHR",,,"Подвесной светильник Lumina Deco Quadrato LDP 1223-4 CHR",,,https://luminadecoshop.ru/6050/image.jpg||https://luminadecoshop.ru/6051/image.jpg||https://luminadecoshop.ru/6048/image.jpg||https://luminadecoshop.ru/6049/image.jpg||https://luminadecoshop.ru/6047/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-quadrato-ldp-1223-4-chr,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 19:15:38","2020-07-30 21:53:57",0,0,0,0,0,0,3,41200,41200,41200
1,744,39900,0.000000,,,"LDP 8041-6 S.GD",,,"Подвесная люстра Lumina Deco Rionella LDP 8041-6 S.GD",,,https://luminadecoshop.ru/6052/image.jpg||https://luminadecoshop.ru/6054/image.jpg||https://luminadecoshop.ru/6053/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-rionella-ldp-8041-6-sgd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 19:24:18","2020-07-30 21:53:57",0,0,0,0,0,0,3,39900,39900,39900
1,745,49900,0.000000,,,"LDP 8010-6 GD",,,"Подвесная люстра Lumina Deco Montego LDP 8010-6 GD",,,https://luminadecoshop.ru/6055/image.jpg||https://luminadecoshop.ru/6056/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-montego-ldp-8010-6-gd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 19:30:30","2020-07-30 21:53:57",0,0,0,0,0,0,3,49900,49900,49900
1,746,62300,0.000000,,,"LDP 8010-8 GD",,,"Подвесная люстра Lumina Deco Montego LDP 8010-8 GD",,,https://luminadecoshop.ru/6057/image.jpg||https://luminadecoshop.ru/6060/image.jpg||https://luminadecoshop.ru/6059/image.jpg||https://luminadecoshop.ru/6058/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-montego-ldp-8010-8-gd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 19:35:32","2020-07-30 21:53:57",0,0,0,0,0,0,3,62300,62300,62300
1,747,54900,0.000000,,,"LDP 8041-6+3 S.GD",,,"Подвесная люстра Lumina Deco Rionella LDP 8041-6+3 S.GD",,,https://luminadecoshop.ru/6061/image.jpg||https://luminadecoshop.ru/6063/image.jpg||https://luminadecoshop.ru/6062/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-rionella-ldp-8041-63-sgd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 19:40:33","2020-07-30 21:53:57",0,0,0,0,0,0,3,54900,54900,54900
1,748,34900,0.000000,,,"LDP 8013-4 CHR",,,"Подвесная люстра Lumina Deco Berton LDP 8013-4 CHR",,,https://luminadecoshop.ru/6064/image.jpg||https://luminadecoshop.ru/6066/image.jpg||https://luminadecoshop.ru/6065/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-berton-ldp-8013-4-chr,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 19:50:37","2020-07-30 21:53:57",0,0,0,0,0,0,3,34900,34900,34900
1,749,34900,0.000000,,,"LDP 8013-4 GD",,,"Подвесная люстра Lumina Deco Berton LDP 8013-4 GD",,,https://luminadecoshop.ru/6068/image.jpg||https://luminadecoshop.ru/6069/image.jpg||https://luminadecoshop.ru/6067/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-berton-ldp-8013-4-gd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 19:55:24","2020-07-30 21:53:57",0,0,0,0,0,0,3,34900,34900,34900
1,750,58000,0.000000,,,"LDP 1139-18 WT+CL",,,"Подвесной светильник Lumina Deco Feretta LDP 1139-18 WT+CL",,,https://luminadecoshop.ru/6071/image.jpg||https://luminadecoshop.ru/6072/image.jpg||https://luminadecoshop.ru/6070/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-feretta-ldp-1139-18-pr,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 20:06:55","2020-07-30 21:53:57",0,0,0,0,0,0,3,58000,58000,58000
1,756,28000,0.000000,,,"LDP 7002-12 BK+MD",,,"Подвесной светильник Lumina Deco Crocus LDP 7002-12 BK+MD",,,https://luminadecoshop.ru/6094/image.jpg||https://luminadecoshop.ru/6092/image.jpg||https://luminadecoshop.ru/6093/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-crocus-ldp-7002-12-bkmd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 22:28:22","2020-07-30 21:53:57",0,0,0,0,0,0,3,28000,28000,28000
1,757,56200,0.000000,,,"LDP 8011-12 FGD",,,"Подвесная люстра Lumina Deco Donatti LDP 8011-12 FGD",,,https://luminadecoshop.ru/6095/image.jpg||https://luminadecoshop.ru/6097/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-donatti-ldp-8011-12-fgd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 23:00:17","2020-07-30 21:53:57",0,0,0,0,0,0,3,56200,56200,56200
1,758,71200,0.000000,,,"LDP 8011-16 FGD",,,"Подвесная люстра Lumina Deco Donatti LDP 8011-16 FGD",,,https://luminadecoshop.ru/6098/image.jpg||https://luminadecoshop.ru/6099/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-donatti-ldp-8011-16-fgd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 23:05:22","2020-07-30 21:53:57",0,0,0,0,0,0,3,71200,71200,71200
1,759,13200,0.000000,,,"LDP 7001-4 BK+MD",,,"Подвесной светильник Lumina Deco Torica LDP 7001-4 BK+MD",,,https://luminadecoshop.ru/6100/image.jpg||https://luminadecoshop.ru/6102/image.jpg||https://luminadecoshop.ru/6101/image.jpg||https://luminadecoshop.ru/6103/image.jpg||https://luminadecoshop.ru/6104/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnoj-svetilnik-lumina-deco-torica-ldp-7001-4-bkmd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-12 23:10:02","2020-07-30 21:53:57",0,0,0,0,0,0,3,13200,13200,13200
1,761,16900,0.000000,,,"LDP 7006-9 CHR",,,"Подвесная лампа Lumina Deco Gala LDP 7006-9 CHR",,,https://luminadecoshop.ru/6106/image.jpg||https://luminadecoshop.ru/6108/image.jpg||https://luminadecoshop.ru/6107/image.jpg||https://luminadecoshop.ru/6109/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lampa-lumina-deco-gala-ldp-7006-9-chr,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-13 00:19:01","2020-07-30 21:53:57",0,0,0,0,0,0,3,16900,16900,16900
1,762,56200,0.000000,,,"LDP 8012-6 CHR",,,"Подвесная люстра Lumina Deco Manhattan LDP 8012-6 CHR",,,https://luminadecoshop.ru/6110/image.jpg||https://luminadecoshop.ru/6111/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-manhattan-ldp-8012-6-chr,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-13 00:28:35","2020-07-30 21:53:57",0,0,0,0,0,0,3,56200,56200,56200
1,763,56200,0.000000,,,"LDP 8012-6 FGD",,,"Подвесная люстра Lumina Deco Manhattan LDP 8012-6 FGD",,,https://luminadecoshop.ru/6112/image.jpg||https://luminadecoshop.ru/6113/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-manhattan-ldp-8012-6-fgd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-13 00:34:12","2020-07-30 21:53:57",0,0,0,0,0,0,3,56200,56200,56200
1,764,78650,0.000000,,,"LDP 8012-8P CHR",,,"Подвесная люстра Lumina Deco Manhattan LDP 8012-8P CHR",,,https://luminadecoshop.ru/6117/image.jpg||https://luminadecoshop.ru/6116/image.jpg||https://luminadecoshop.ru/6115/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-manhattan-ldp-8012-8p-chr,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-13 00:39:00","2020-07-30 21:53:57",0,0,0,0,0,0,3,78650,78650,78650
1,765,78650,0.000000,,,"LDP 8012-8P FGD",,,"Подвесная люстра Lumina Deco Manhattan LDP 8012-8P FGD",,,https://luminadecoshop.ru/6118/image.jpg||https://luminadecoshop.ru/6119/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-manhattan-ldp-8012-8p-fgd,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-13 00:44:06","2020-07-30 21:53:57",0,0,0,0,0,0,3,78650,78650,78650
1,777,16900,0.000000,,,"LDP 7006-9 MD",,,"Подвесная лампа Lumina Deco Gala LDP 7006-9 MD",,,https://luminadecoshop.ru/6145/image.jpg||https://luminadecoshop.ru/6147/image.jpg||https://luminadecoshop.ru/6146/image.jpg||https://luminadecoshop.ru/6148/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lampa-lumina-deco-gala-ldp-7006-9-md,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-14 00:17:31","2020-07-30 21:53:57",0,0,0,0,0,0,3,16900,16900,16900
1,778,28000,0.000000,,,"LDP 7003-8 BK",,,"Подвесная лампа Lumina Deco Moretti LDP 7003-8 BK",,,https://luminadecoshop.ru/6150/image.jpg||https://luminadecoshop.ru/6155/image.jpg||https://luminadecoshop.ru/6153/image.jpg||https://luminadecoshop.ru/6154/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lampa-lumina-deco-moretti-ldp-7003-8-bk,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-14 00:25:28","2020-07-30 21:53:57",0,0,0,0,0,0,3,28000,28000,28000
1,779,28000,0.000000,,,"LDP 7003-8 MD",,,"Подвесная лампа Lumina Deco Moretti LDP 7003-8 MD",,,https://luminadecoshop.ru/6159/image.jpg||https://luminadecoshop.ru/6158/image.jpg||https://luminadecoshop.ru/6157/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lampa-lumina-deco-moretti-ldp-7003-8-md,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-14 00:32:15","2020-07-30 21:53:57",0,0,0,0,0,0,3,28000,28000,28000
1,787,28000,0.000000,,,"LDP 7002-12 MD",,,"Подвесной светильник Lumina Deco Crocus LDP 7002-12 MD",,,https://luminadecoshop.ru/6184/image.jpg||https://luminadecoshop.ru/6185/image.jpg||https://luminadecoshop.ru/6186/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-lumina-deco-crocus-ldp-7002-12-md,,,,0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2020-06-14 02:16:12","2020-07-30 21:53:57",0,0,0,0,0,0,3,28000,28000,28000
1,808,0,0.000000,,,"LDP 8066-3-200 CHR",,,"Подвесная лампа Lumina Deco TOSSO TRIO LDP 8066-3-200 CHR",,,https://luminadecoshop.ru/6246/image.jpg||https://luminadecoshop.ru/6247/image.jpg||https://luminadecoshop.ru/6248/image.jpg,new,2,0,4,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lampa-lumina-deco-tosso-trio-ldp-8066-3-200-chr,,,,0,0,0,0,0,404,0,1,0000-00-00,1,0,both,"2020-06-19 22:25:59","2020-07-30 21:53:57",8,0,0,0,0,0,3,0,0,0
1,63,85400,0.000000,,,"LDP 66249-6 BK",,,"Подвесная люстра Lumina Deco Denica LDP 66249-6 BK","<p><span>Предлагаем вашему вниманию потрясающей красоты люстру, выполненную в стиле «Барокко». подвесная люстра хрустальная, изготовлена из первоклассного металла с массивными каплями из чистого хрусталя. Особый шарм и изысканность изделию придает необычная форма изогнутых рожков, на которые усажены элегантные плафоны, обтянутые черным матовым материалом. С внутренней стороны ткань имеет мягкий лимонный цвет. Люстра идеально впишется в гостиную, органично украсит строгую спальную комнату и станет главной изюминкой вашего интерьера. Осветительный прибор рассчитан на одновременное использование 6 ламп любого типа.<span>   </span></span></p>","<p><span>Люстра в стиле барокко. Черные атласные плафоны с лимонной отделкой внутри, серебряно-черные <span> </span>витые изогнутые рожки и огромное количество хрусталя – все, что присуще этому стилю. Грандиозно, сильно и эффектно. Гостиная будет блистать.</span></p>",https://luminadecoshop.ru/527/image.jpg||https://luminadecoshop.ru/417/image.jpg||https://luminadecoshop.ru/403/image.jpg||https://luminadecoshop.ru/534/image.jpg||https://luminadecoshop.ru/405/image.jpg||https://luminadecoshop.ru/407/image.jpg,new,2,0,8,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-khrustalnaya-chernaya-denica-w6,,,"ПОДВЕСНАЯ ЛЮСТРА ХРУСТАЛЬНАЯ ЧЕРНАЯ DENICA W6",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2018-08-03 11:43:41","2020-07-30 21:53:51",8,0,0,0,0,0,3,85400,71166.67,71166.67
1,68,52500,0.000000,,,"LDP 66247-6 BR+CHR",,,"Подвесная люстра Lumina Deco Glamour LDP 66247-6 BR+CHR","<p><span>Люстра подвесная <span>GLAMOUR </span>– прекрасное решение для интерьеров в стиле «Лофт» и «Модерн». Изящное сочетание правильных форм и мягких цветов, способствуют созданию правильного впечатления об общем оформлении помещения. В зависимости от антуража комнаты, куда предполагается поместить это произведение искусство, люстра может заиграть разными красками: выглядеть роскошно, но не слишком помпезно, и не сосредотачивать все внимание лишь на себе. </span></p>
<p><span>6 аккуратных конусообразных плафонов, обтянуты изысканной позолоченной тканью, за счет которых создается мягкое рассеянное освещение. В конструкции предусмотрено использование хрусталя, который отражает блики света и создает роскошные переливы.<span>  </span></span></p>","<p><span>Благородная люстра с конусными плафонами заманчивого цвета отлично комбинирует с мебелью в стиле модерн или лофт. В целом смотрится по-богатому в парадных помещениях. Кто-то видит в плафонах позолоту, а кто-то светло-коричневые тона. Сам по себе оттенок этой люстры придает интерьеру тепло и радужность.</span></p>",https://luminadecoshop.ru/5754/image.jpg||https://luminadecoshop.ru/4616/image.jpg||https://luminadecoshop.ru/427/image.jpg||https://luminadecoshop.ru/3924/image.jpg||https://luminadecoshop.ru/428/image.jpg,new,2,0,8,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-khrustalnaya-korichnevaya-glamour-w6,,,"ПОДВЕСНАЯ ЛЮСТРА ХРУСТАЛЬНАЯ КОРИЧНЕВАЯ GLAMOUR W6",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2018-08-03 12:48:33","2020-07-30 21:53:51",8,0,0,0,0,0,3,52500,43750,43750
1,77,39000,0.000000,,,"LDP 1726-6 MD",,,"Подвесная люстра Lumina Deco Alessia LDP 1726-6 MD","<p><span>Хрустальная люстра </span><span>ALESSIA</span><span> сочетает в себе утонченный шарм с вызывающей броскостью и симметричностью форм. Изделие полностью выполнено из бронзы, что в свою очередь придает общему стилю осветительного прибора налет домашнего уюта. Поместите люстру в гостиную, и вы тотчас заметите, как она преобразится. 6 плафонов, обтянутых коричневой тканью с градиентом, наполнят помещение мягким освещением, и помогут настроиться на расслабляющий лад.<span>  </span>В сочетании с вкраплениями хрусталя, изделие обретает своеобразный, достаточно изысканный и дорогой вид. </span></p>","<p>Классическая люстра в красивых шоколадных оттенках. Шесть тканевых плафонов, вкусный медовый декор хрусталя, и сочная медная арматура. Выглядит сногсшибательно. Все симметрично, точно и просто. Великолепное украшение для гостиной.</p>",https://luminadecoshop.ru/463/image.jpg||https://luminadecoshop.ru/4324/image.jpg||https://luminadecoshop.ru/469/image.jpg||https://luminadecoshop.ru/467/image.jpg||https://luminadecoshop.ru/464/image.jpg,new,2,0,8,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-khrustalnaya-bronza-alessia-w6,,,"ПОДВЕСНАЯ ЛЮСТРА ХРУСТАЛЬНАЯ БРОНЗА ALESSIA W6",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2018-08-03 15:13:29","2020-07-30 21:53:51",8,0,0,0,0,0,3,39000,32500,32500
1,78,39000,0.000000,,,"LDP 1726-6 BG",,,"Подвесная люстра Lumina Deco Alessia LDP 1726-6 BG","<p><span>Этот тип люстры – одна из нескольких вариаций из представленного в нашем каталоге модельного ряда. В данной конструкции совмещен утонченный классический стиль, с присущими ему атрибутами: роскошными хрустальными каплями, отражающими свет, а также кремовыми абажурами с лимонной внутренней стороной. Благодаря грамотному комбинированию текстур материалов, люстра эффективно рассеивает свет, но при этом не ослепляет. Каждый элемент, который она вобрала в себя, предельно уместен. Изделие изготовлено с использованием высоко качественного металла с вкраплениями первоклассного хрусталя. </span></p>","<p>Вариация классической подвесной люстры 1726. Шесть молочно-лимонных плафонов, обилие хрусталя и хромовая арматура. Это вечный стиль, который никогда не выйдет из моды. Такой светильник можно встретить и в квартире бабушки – носительницы воспоминаний былых времен, и в апартаментах молодой богемной дивы.</p>",https://luminadecoshop.ru/3796/image.jpg||https://luminadecoshop.ru/4323/image.jpg||https://luminadecoshop.ru/471/image.jpg||https://luminadecoshop.ru/472/image.jpg||https://luminadecoshop.ru/474/image.jpg,new,2,0,8,1,1,0.00,0.000000,0,0,,0.000000,0.000000,,,0.000000,0.000000,0.000000,podvesnaya-lyustra-khrustalnaya-kremovaya-alessia-w6,,,"ПОДВЕСНАЯ ЛЮСТРА ХРУСТАЛЬНАЯ КРЕМОВАЯ ALESSIA W6",0,0,0,0,1,404,0,1,0000-00-00,1,1,both,"2018-08-03 15:25:46","2020-07-30 21:53:51",8,0,0,0,0,0,3,39000,32500,32500
